 x y z Bx By Bz
43 308.7860165382119 -50 747.8984420593736 -0.11688468186654302 0.9997610504026306 0.10230658923281191
44 297.3728103217186 -50 759.9254519360474 -0.11164614368824816 0.9179883216010172 0.09564778034982677
45 564.0 -49 100.0 0.00628769245761902 0.6860061154301201 -0.22458651839587768
46 563.8553103985718 -49 116.57978611541934 0.010159860195192771 0.7795619304834999 -0.21886613347503042
47 563.421285668141 -49 133.15452186737593 -0.0023007762407962606 0.8736487406526763 -0.20420907692665302
48 562.6980580168452 -49 149.71915843079665 0.01805074375294677 0.962419396192103 -0.20608000058778767
49 561.685847746833 -49 166.26865005691906 -0.0028682743620728687 1.0563905835369942 -0.17360811359068912
50 560.3849631871583 -49 182.79795561027527 0.012202654992103367 1.137150893341395 -0.15679184794036546
51 558.7958005998596 -49 199.3020401042708 0.015736932711031222 1.1986008670534627 -0.11311983396935843
52 556.9188440592559 -49 215.77587623489012 0.013436610506783967 1.2362695002060131 -0.07583359630338546
53 554.7546653044918 -49 232.21444591206216 0.026030788876349915 1.2650486556546285 -0.05900917222576656
54 552.3039235653808 -49 248.61274178821932 0.04126117378562234 1.286566742972446 -0.047676334710678746
55 549.5673653615976 -49 264.9657687835838 0.042647318143190914 1.3028339398631403 -0.01905240925096715
56 546.5458242752808 -49 281.26854560771756 0.046293575787369104 1.3167153139462862 -0.015855438652190072
57 543.2402206971154 -49 297.51610627687137 0.03193983426107162 1.3266417942617 -0.005871762299411661
58 539.6515615459734 -49 313.7035016266717 0.04144987845583488 1.3340255901003655 0.0015776827360815212
59 535.7809399621966 -49 329.82580081968433 0.037317841348577505 1.3382051131668882 0.009889775304859492
60 531.6295349746149 -49 345.87809284739467 0.03440024777425842 1.3388046375651672 0.021258848836139786
61 527.1986111414029 -49 361.8554880261492 0.028428402520896283 1.3346440941328679 0.034751777879242496
62 522.4895181648837 -49 377.75311948659987 0.021642274002556146 1.3222512751761153 0.05583341877416678
63 517.5036904803959 -49 393.56614465620004 0.016756157211525503 1.293890820635869 0.07845932158273779
64 512.242646819351 -49 409.2897467342989 0.012988321995550901 1.2469747365286057 0.08711759430175892
65 506.70798974661295 -49 424.9191361593853 0.011937789767687869 1.197100470724171 0.08759253163444172
66 500.9014051723417 -49 440.44955206803525 0.016046393132383843 1.1568568691092012 0.06693448810181099
67 494.82466183844804 -49 455.87626374511643 0.02029167415093156 1.1337402177733011 0.050375137555314864
68 488.47961077981836 -49 471.19457206481 0.027285950944964703 1.122535362761641 0.029133395224210573
69 481.86818476047085 -49 486.39981092201015 0.032030809779349884 1.1224282893645463 0.007998791294624934
70 474.99239768481743 -49 501.48734865366447 0.03761713601351263 1.1326836243321134 -0.013301582894048581
71 467.85434398420864 -49 516.4525894496235 0.04747462119797743 1.1555408401935683 -0.03577900065262274
72 460.4561979789495 -49 531.2909747525694 0.05368781863070488 1.1933307829628965 -0.04864369921413802
73 452.80021321598065 -49 545.9979846465963 0.057932299473442306 1.2420907297024544 -0.05501412311537421
74 444.88872178242593 -49 560.5691392340202 0.051855849714321 1.2903778876314038 -0.04950233432043561
75 436.7241335952168 -49 575.0 0.040363288584252574 1.319951746728624 -0.03009290412097857
76 428.3089356670067 -49 589.2861711645514 0.023220511332442573 1.3322581046032589 -0.010952677385374188
77 419.6456913486047 -49 603.4233010215446 0.012216193091028588 1.3358979246600438 -0.0032904520504322705
78 410.7370395481529 -49 617.4070832642756 0.005429581707138573 1.3343837382326809 0.0014601699344951042
79 401.58569392728964 -49 631.2332582972094 -0.00700397194585152 1.3289703462830675 0.00473319328883558
80 392.19444207454217 -49 644.8976145334938 -0.024496963798549806 1.3202460653481316 0.010060984440507483
81 382.5661446562001 -49 658.3959896778495 -0.06368371327891714 1.3064358288799331 -0.011478270620654863
82 372.70373454492824 -49 671.7242719944459 -0.0835892215470854 1.2875150089074356 -0.012441267570365261
83 362.61021592638576 -49 684.8784015593753 -0.08904584070928892 1.2662098577189798 0.004988738953777418
84 352.2886633841223 -49 697.8543714973456 -0.114052129862002 1.236896204170167 0.0007363291397432109
85 341.74222096302924 -49 710.6482292022123 -0.12317429268296073 1.1975574825836761 0.027050137978217814
86 330.9741012116334 -49 723.2560775409819 -0.14218225075328766 1.1458742049557007 0.08192984777089347
87 319.98758420352453 -49 735.6740760409153 -0.13277283700974357 1.0791613981018224 0.10342054759302777
88 308.7860165382119 -49 747.8984420593736 -0.11287850684547278 0.997941247827846 0.09970974114795413
89 297.3728103217186 -49 759.9254519360474 -0.10814207370327324 0.9168297888233812 0.0933756724120608
90 564.0 -48 100.0 0.006542959230898234 0.6820757719349315 -0.2184044553776483
91 563.8553103985718 -48 116.57978611541934 0.010354497950707958 0.7753530823567165 -0.2130186620943496
92 563.421285668141 -48 133.15452186737593 -0.0018233006151269684 0.8693198392365487 -0.19869982831232136
93 562.6980580168452 -48 149.71915843079665 0.018031085303853337 0.9577834895675847 -0.20020049072375
94 561.685847746833 -48 166.26865005691906 -0.0023427768872733463 1.0508990652451327 -0.16829865188311172
95 560.3849631871583 -48 182.79795561027527 0.012516976792288439 1.1307955677407104 -0.15223501323200897
96 558.7958005998596 -48 199.3020401042708 0.01599776782358138 1.1923018028029522 -0.11020308628101183
97 556.9188440592559 -48 215.77587623489012 0.013708377901028032 1.2306615777588805 -0.07401087504588987
98 554.7546653044918 -48 232.21444591206216 0.026007663433309156 1.2601229416850024 -0.057583169760903684
99 552.3039235653808 -48 248.61274178821932 0.04084742818903429 1.2821166236248787 -0.04643714501679885
100 549.5673653615976 -48 264.9657687835838 0.04221222000895003 1.298742513720089 -0.018414277646033737
101 546.5458242752808 -48 281.26854560771756 0.04581925313684605 1.312905018758214 -0.015241354345862376
102 543.2402206971154 -48 297.51610627687137 0.03184269550636451 1.3230235445293448 -0.005435729684810006
103 539.6515615459734 -48 313.7035016266717 0.04106512547158729 1.3305248670236187 0.0018330241067708662
104 535.7809399621966 -48 329.82580081968433 0.03705258079592614 1.3347859753047848 0.009991950811043317
105 531.6295349746149 -48 345.87809284739467 0.034202228117151 1.3354037821105569 0.021113020718245466
106 527.1986111414029 -48 361.8554880261492 0.028378795406564628 1.3311825121719798 0.034251230884716106
107 522.4895181648837 -48 377.75311948659987 0.02183285310574943 1.3187589856998514 0.054637464988830514
108 517.5036904803959 -48 393.56614465620004 0.017256346375419843 1.2908250083253916 0.07612183002860917
109 512.242646819351 -48 409.2897467342989 0.01367267994143629 1.245285341781035 0.0842445898970007
110 506.70798974661295 -48 424.9191361593853 0.01259590889579355 1.19691476196482 0.08489037380929285
111 500.9014051723417 -48 440.44955206803525 0.01638241093078673 1.1573985109170954 0.06520458279875274
112 494.82466183844804 -48 455.87626374511643 0.020443113996180533 1.1344025111915763 0.04932935540195742
113 488.47961077981836 -48 471.19457206481 0.02720736951448687 1.1230727419267803 0.028756058154934396
114 481.86818476047085 -48 486.39981092201015 0.031804326297110525 1.1228204045450048 0.00823500255427091
115 474.99239768481743 -48 501.48734865366447 0.03720264049035317 1.1328798876116708 -0.012418029113680708
116 467.85434398420864 -48 516.4525894496235 0.046692209852586194 1.1553512604645582 -0.034015858574312906
117 460.4561979789495 -48 531.2909747525694 0.05261448907180141 1.1923004395423642 -0.0461898447874206
118 452.80021321598065 -48 545.9979846465963 0.05662203017742394 1.2396756186463522 -0.05224062033042065
119 444.88872178242593 -48 560.5691392340202 0.05087687010271278 1.2865994245469583 -0.04722040756817764
120 436.7241335952168 -48 575.0 0.03995160681586772 1.3159476500874732 -0.028846888944138824
121 428.3089356670067 -48 589.2861711645514 0.02332528868408751 1.3285711511689873 -0.010394596369624566
122 419.6456913486047 -48 603.4233010215446 0.012576096700594161 1.3324943288529456 -0.0029539145722692573
123 410.7370395481529 -48 617.4070832642756 0.005922314930388167 1.3311377300638125 0.001708412522135892
124 401.58569392728964 -48 631.2332582972094 -0.0061989074479239376 1.3257947162780277 0.004938304755605957
125 392.19444207454217 -48 644.8976145334938 -0.023262061442017264 1.3170747192156735 0.010168548925698129
126 382.5661446562001 -48 658.3959896778495 -0.061404875217840785 1.3032141065636298 -0.010724393680979313
127 372.70373454492824 -48 671.7242719944459 -0.08076168280928898 1.2841941277086604 -0.011608565347232883
128 362.61021592638576 -48 684.8784015593753 -0.08603942736999562 1.2627567969114357 0.005424181151368709
129 352.2886633841223 -48 697.8543714973456 -0.11025250924754913 1.2333361176674684 0.0014088864040470578
130 341.74222096302924 -48 710.6482292022123 -0.1190005987822794 1.1939316098220374 0.027068985948265303
131 330.9741012116334 -48 723.2560775409819 -0.1373845904311659 1.1423522107998212 0.08022050928152837
132 319.98758420352453 -48 735.6740760409153 -0.12815857816126017 1.0762736921399108 0.10082563945214588
133 308.7860165382119 -48 747.8984420593736 -0.10892666274281956 0.9960278671067457 0.09714245212591988
134 297.3728103217186 -48 759.9254519360474 -0.10465285764174351 0.915550935942536 0.09111062275538243
135 564.0 -47 100.0 0.006770294122111874 0.6783111438839353 -0.21225210172721648
136 563.8553103985718 -47 116.57978611541934 0.010531871558812333 0.7713006767109768 -0.20718070995545526
137 563.421285668141 -47 133.15452186737593 -0.001340832369086947 0.8651287882614559 -0.19319864636098877
138 562.6980580168452 -47 149.71915843079665 0.018028918277184627 0.9532778950233296 -0.19435557820153881
139 561.685847746833 -47 166.26865005691906 -0.0017940477361995284 1.0455632912794204 -0.1630527005175595
140 560.3849631871583 -47 182.79795561027527 0.012843815298886941 1.1246328809548483 -0.14770410367132336
141 558.7958005998596 -47 199.3020401042708 0.016267714961238938 1.1861782802199876 -0.10724812425756869
142 556.9188440592559 -47 215.77587623489012 0.013992203272882097 1.2251806594373007 -0.07214325187400032
143 554.7546653044918 -47 232.21444591206216 0.02599123190335954 1.2552865252959324 -0.05612105916454213
144 552.3039235653808 -47 248.61274178821932 0.040441750755124725 1.2777345989652191 -0.04517249185109337
145 549.5673653615976 -47 264.9657687835838 0.041778493324293786 1.2947046268783817 -0.01776083914243277
146 546.5458242752808 -47 281.26854560771756 0.04533418284382106 1.309136426346387 -0.014614678084499254
147 543.2402206971154 -47 297.51610627687137 0.03173344840919085 1.3194387827583884 -0.004993557307751752
148 539.6515615459734 -47 313.7035016266717 0.04067512434604233 1.3270520868969242 0.002097597382099199
149 535.7809399621966 -47 329.82580081968433 0.036780730791463566 1.3313889831649501 0.010098156446329581
150 531.6295349746149 -47 345.87809284739467 0.033996438074739815 1.3320214328968167 0.02096473602902448
151 527.1986111414029 -47 361.8554880261492 0.02832322639058142 1.3277418743585923 0.03374675824648145
152 522.4895181648837 -47 377.75311948659987 0.02201110569439029 1.3152954125542706 0.05344392058970775
153 517.5036904803959 -47 393.56614465620004 0.017724069946938818 1.2877827573724299 0.07383501040831791
154 512.242646819351 -47 409.2897467342989 0.014313481924988568 1.2435635266346505 0.08145832986155312
155 506.70798974661295 -47 424.9191361593853 0.013217684707023019 1.1966337243692473 0.08224597680448936
156 500.9014051723417 -47 440.44955206803525 0.016704389583230263 1.157834270883659 0.06349002747955326
157 494.82466183844804 -47 455.87626374511643 0.02058368984474562 1.1349746215168797 0.04827542060822786
158 488.47961077981836 -47 471.19457206481 0.027123060030873603 1.1235412120494388 0.028367427810213477
159 481.86818476047085 -47 486.39981092201015 0.03157572372084017 1.1231564401084364 0.008459926926001445
160 474.99239768481743 -47 501.48734865366447 0.03678971793959809 1.1330279756532347 -0.011549316439980788
161 467.85434398420864 -47 516.4525894496235 0.04592265066965011 1.1551226007054025 -0.032288308521970475
162 460.4561979789495 -47 531.2909747525694 0.05156709788934371 1.1912551777764049 -0.043802661596323574
163 452.80021321598065 -47 545.9979846465963 0.055350459641620386 1.2372974763507016 -0.049552220705196284
164 444.88872178242593 -47 560.5691392340202 0.04991972974898727 1.2829122525645313 -0.044986163313492325
165 436.7241335952168 -47 575.0 0.03953475489716995 1.312019417159521 -0.027591518041410468
166 428.3089356670067 -47 589.2861711645514 0.023424730680486568 1.3249242684659672 -0.00981835675489112
167 419.6456913486047 -47 603.4233010215446 0.012934617231070616 1.329108774628728 -0.0026019069690662927
168 410.7370395481529 -47 617.4070832642756 0.006417836786798678 1.3278984891079928 0.001969141810330486
169 401.58569392728964 -47 631.2332582972094 -0.005388438984563371 1.322620032120585 0.005152568399256211
170 392.19444207454217 -47 644.8976145334938 -0.022018973315876954 1.3139015620548797 0.010280276480521709
171 382.5661446562001 -47 658.3959896778495 -0.05911966780044249 1.2999894501592801 -0.009972768724342638
172 372.70373454492824 -47 671.7242719944459 -0.077930855706952 1.280871999421389 -0.010780112393940736
173 362.61021592638576 -47 684.8784015593753 -0.08303333729686711 1.2593044644283367 0.005848342737537059
174 352.2886633841223 -47 697.8543714973456 -0.10646695833359111 1.2297767145763119 0.002059298774193405
175 341.74222096302924 -47 710.6482292022123 -0.11485703148479179 1.1903063836050183 0.02705731907258052
176 330.9741012116334 -47 723.2560775409819 -0.13263556635811766 1.1388256716713532 0.07850689647240727
177 319.98758420352453 -47 735.6740760409153 -0.12361018211831187 1.0733498630049376 0.09825759493489579
178 308.7860165382119 -47 747.8984420593736 -0.10502655042167376 0.9940282801184095 0.09460317960283979
179 297.3728103217186 -47 759.9254519360474 -0.1011785862876581 0.9141599861617508 0.08885272102447242
180 564.0 -46 100.0 0.006972383939275824 0.6747067547355983 -0.20612979792218844
181 563.8553103985718 -46 116.57978611541934 0.010693363000223199 0.7674000476275267 -0.20135343128099614
182 563.421285668141 -46 133.15452186737593 -0.0008541387820329028 0.8610721563286876 -0.18770664655850325
183 562.6980580168452 -46 149.71915843079665 0.018042107848704705 0.94889996668172 -0.18854497609911128
184 561.685847746833 -46 166.26865005691906 -0.0012247749615462884 1.0403801219057989 -0.1578676375313039
185 560.3849631871583 -46 182.79795561027527 0.013180802030390336 1.1186584329053222 -0.14319854955217762
186 558.7958005998596 -46 199.3020401042708 0.016544818209246217 1.1802268455119964 -0.10425841111495855
187 556.9188440592559 -46 215.77587623489012 0.0142863540042722 1.2198254473264147 -0.07023370647560155
188 554.7546653044918 -46 232.21444591206216 0.025980406744319975 1.2505396157567799 -0.054624634035832204
189 552.3039235653808 -46 248.61274178821932 0.04004298526012403 1.2734215808209564 -0.04388330799714101
190 549.5673653615976 -46 264.9657687835838 0.04134583630184012 1.2907216690884318 -0.01709262613369049
191 546.5458242752808 -46 281.26854560771756 0.044839335269883325 1.3054113132481646 -0.013975891643485581
192 543.2402206971154 -46 297.51610627687137 0.03161333393621518 1.3158895644640514 -0.0045454118072975015
193 539.6515615459734 -46 313.7035016266717 0.04028048186820814 1.323609510979386 0.0023708213770581533
194 535.7809399621966 -46 329.82580081968433 0.036502978563898884 1.3280166572543055 0.010208030624770648
195 531.6295349746149 -46 345.87809284739467 0.03378377264563017 1.328660330613848 0.02081415087365638
196 527.1986111414029 -46 361.8554880261492 0.028262370569910995 1.324324892145867 0.033238765771256305
197 522.4895181648837 -46 377.75311948659987 0.02217798145753086 1.3118628781019865 0.05225353283209865
198 517.5036904803959 -46 393.56614465620004 0.018161422878464527 1.2847661789200528 0.07159758519512467
199 512.242646819351 -46 409.2897467342989 0.014913546605372106 1.2418131397342629 0.07875504625530384
200 506.70798974661295 -46 424.9191361593853 0.013805294871261864 1.1962632564626776 0.07965794359286014
201 500.9014051723417 -46 440.44955206803525 0.01701314792398484 1.158169833917681 0.06179161311602021
202 494.82466183844804 -46 455.87626374511643 0.02071431006542132 1.1354610972107426 0.04721519408861283
203 488.47961077981836 -46 471.19457206481 0.027033593106901108 1.1239441389954148 0.027968807518217245
204 481.86818476047085 -46 486.39981092201015 0.031345290751156635 1.1234391092543032 0.008674341866643176
205 474.99239768481743 -46 501.48734865366447 0.036378542825301084 1.1331303102386237 -0.01069491631713303
206 467.85434398420864 -46 516.4525894496235 0.04516556107551173 1.154857157059152 -0.0305953866898505
207 460.4561979789495 -46 531.2909747525694 0.05054463605366819 1.1901968318903762 -0.04147983659873538
208 452.80021321598065 -46 545.9979846465963 0.05411596189950163 1.234956657785446 -0.046945282231443605
209 444.88872178242593 -46 560.5691392340202 0.0489837867914285 1.2793150296504905 -0.042798154250888315
210 436.7241335952168 -46 575.0 0.03911367667489771 1.3081669119907609 -0.026328762639248972
211 428.3089356670067 -46 589.2861711645514 0.023519283565704055 1.3213191414603038 -0.00922554130942924
212 419.6456913486047 -46 603.4233010215446 0.013291945704020505 1.325743965693932 -0.0022354512714149784
213 410.7370395481529 -46 617.4070832642756 0.006916115625812548 1.324669226290002 0.002241462492752846
214 401.58569392728964 -46 631.2332582972094 -0.004572898555155858 1.319449771641696 0.005375188349953393
215 392.19444207454217 -46 644.8976145334938 -0.020768254781208452 1.3107302206248943 0.010395686645340208
216 382.5661446562001 -46 658.3959896778495 -0.056828692062022595 1.2967655981867559 -0.0092237664200579
217 372.70373454492824 -46 671.7242719944459 -0.0750973022460867 1.2775523698788582 -0.0099565110643451
218 362.61021592638576 -46 684.8784015593753 -0.0800281035111838 1.2558566365178538 0.006261045538499106
219 352.2886633841223 -46 697.8543714973456 -0.1026955132767664 1.2262218895252408 0.0026877463325621492
220 341.74222096302924 -46 710.6482292022123 -0.11074277535351754 1.1866857780133162 0.0270161204053022
221 330.9741012116334 -46 723.2560775409819 -0.12793316110764302 1.1352987729260102 0.07678891002811834
222 319.98758420352453 -46 735.6740760409153 -0.1191241001160839 1.0703952484292316 0.09571466162065936
223 308.7860165382119 -46 747.8984420593736 -0.10117566195423056 0.9919497210654811 0.09209043969001664
224 297.3728103217186 -46 759.9254519360474 -0.09771932984429144 0.9126650067217028 0.08660204490906465
225 564.0 -45 100.0 0.007151806815338961 0.6712572415422421 -0.2000378297478619
226 563.8553103985718 -45 116.57978611541934 0.010840310241420313 0.7636466270953677 -0.19553790027022513
227 563.421285668141 -45 133.15452186737593 -0.0003639487966911898 0.8571465847288402 -0.18222486978184393
228 562.6980580168452 -45 149.71915843079665 0.018068625701551388 0.9446471149947803 -0.18276837650815395
229 561.685847746833 -45 166.26865005691906 -0.0006375230529622536 1.0353464829778707 -0.15274092329462371
230 560.3849631871583 -45 182.79795561027527 0.013525694942303098 1.1128679168560993 -0.13871778951792443
231 558.7958005998596 -45 199.3020401042708 0.016827227743561116 1.1744441210164878 -0.10123724744370122
232 556.9188440592559 -45 215.77587623489012 0.014589181439823863 1.214594675947972 -0.06828508521680822
233 554.7546653044918 -45 232.21444591206216 0.025974157520375372 1.2458824237306443 -0.05309561944315662
234 552.3039235653808 -45 248.61274178821932 0.03965003962144052 1.2691784684141003 -0.042570502907771327
235 549.5673653615976 -45 264.9657687835838 0.04091396932250062 1.286795007532298 -0.016410150905274697
236 546.5458242752808 -45 281.26854560771756 0.04433564057952613 1.3017314255450843 -0.013325461544297798
237 543.2402206971154 -45 297.51610627687137 0.031483527393546845 1.3123779088896723 -0.004091455092904631
238 539.6515615459734 -45 313.7035016266717 0.03988177720680257 1.3201993599084314 0.0026521381120748807
239 535.7809399621966 -45 329.82580081968433 0.03621998071286327 1.3246714721811863 0.010321230430279821
240 531.6295349746149 -45 345.87809284739467 0.03356508573520069 1.3253231653615618 0.02066141766596367
241 527.1986111414029 -45 361.8554880261492 0.02819687239460987 1.3209342264374229 0.03272764208962549
242 522.4895181648837 -45 377.75311948659987 0.022334391504848387 1.3084636619530114 0.05106700307200479
243 517.5036904803959 -45 393.56614465620004 0.01857041841018675 1.281777347485664 0.06940829084737041
244 512.242646819351 -45 409.2897467342989 0.015475578462538907 1.2400379588318609 0.07613109857080069
245 506.70798974661295 -45 424.9191361593853 0.01436083294513045 1.1958091426367854 0.0771248956732594
246 500.9014051723417 -45 440.44955206803525 0.017309475706947318 1.1584107733565057 0.06011006272270238
247 494.82466183844804 -45 455.87626374511643 0.020835846336779977 1.135866398101925 0.04615043180854035
248 488.47961077981836 -45 471.19457206481 0.02693951648107722 1.1242848241784111 0.02756143354832216
249 481.86818476047085 -45 486.39981092201015 0.031113304672819565 1.123671074402037 0.008878989527241742
250 474.99239768481743 -45 501.48734865366447 0.035969279424203485 1.1331892685261271 -0.009854316744747845
251 467.85434398420864 -45 516.4525894496235 0.04442056763493453 1.1545571834333739 -0.028936145347216665
252 460.4561979789495 -45 531.2909747525694 0.04954612507594322 1.1891272024640354 -0.0392191154823269
253 452.80021321598065 -45 545.9979846465963 0.052916964947412305 1.232653514051463 -0.04441628184686598
254 444.88872178242593 -45 560.5691392340202 0.048068414007379164 1.2758064466065313 -0.04065496358457856
255 436.7241335952168 -45 575.0 0.03868926540486102 1.3043900083736453 -0.02506048192907626
256 428.3089356670067 -45 589.2861711645514 0.023609373898951014 1.3177574278272797 -0.00861765539610887
257 419.6456913486047 -45 603.4233010215446 0.013648264703075015 1.3224025575873184 -0.0018555230163885003
258 410.7370395481529 -45 617.4070832642756 0.0074171214404619434 1.3214530939263556 0.002524520526116609
259 401.58569392728964 -45 631.2332582972094 -0.0037526002133696154 1.316287348742696 0.005605407526145252
260 392.19444207454217 -45 644.8976145334938 -0.019510432912508202 1.3075642550875501 0.010514324781857499
261 382.5661446562001 -45 658.3959896778495 -0.05453251511058559 1.2935462207596626 -0.008477729289222843
262 372.70373454492824 -45 671.7242719944459 -0.07226154838340777 1.274238916697021 -0.009138318650487642
263 362.61021592638576 -45 684.8784015593753 -0.07702421952793526 1.252417020936166 0.006662140308645974
264 352.2886633841223 -45 697.8543714973456 -0.09893818438672289 1.2226754667853377 0.0032944295825096392
265 341.74222096302924 -45 710.6482292022123 -0.10665702276999925 1.183073695639378 0.02694635565085679
266 330.9741012116334 -45 723.2560775409819 -0.1232754196778975 1.1317756242994697 0.07506646206926945
267 319.98758420352453 -45 735.6740760409153 -0.11469691757303122 1.0674150877734407 0.09319516211182659
268 308.7860165382119 -45 747.8984420593736 -0.0973715787708727 0.9897992864741681 0.08960280597546803
269 297.3728103217186 -45 759.9254519360474 -0.09427513824059769 0.9110739089004777 0.08435866032656231
270 564.0 -44 100.0 0.007311033992268932 0.6679573549500429 -0.19397642943456328
271 563.8553103985718 -44 116.57978611541934 0.010974007743204471 0.7600359450112577 -0.189735112757092
272 563.421285668141 -44 133.15452186737593 0.0001290461650289773 0.8533487874418172 -0.17675428381428546
273 562.6980580168452 -44 149.71915843079665 0.018106547909664504 0.9405168067441761 -0.17702545098674602
274 561.685847746833 -44 166.26865005691906 -3.4735304858452e-05 1.0304593659369001 -0.14767009880081153
275 560.3849631871583 -44 182.79795561027527 0.013876375906163677 1.1072571194135992 -0.13426127020389814
276 558.7958005998596 -44 199.3020401042708 0.017113197729161898 1.1688268052010524 -0.0981877744359566
277 556.9188440592559 -44 215.77587623489012 0.014899119268755525 1.2094871122603303 -0.06630010392205937
278 554.7546653044918 -44 232.21444591206216 0.025971509718025542 1.2413151612743611 -0.051535673361402204
279 552.3039235653808 -44 248.61274178821932 0.0392618845667591 1.2650061483611836 -0.04123496314108886
280 549.5673653615976 -44 264.9657687835838 0.04048263437592581 1.282925986823685 -0.01571390611990044
281 546.5458242752808 -44 281.26854560771756 0.043823989448807874 1.2980984788628611 -0.012663839382144344
282 543.2402206971154 -44 297.51610627687137 0.03134513977276139 1.3089057990067068 -0.0036318444765396974
283 539.6515615459734 -44 313.7035016266717 0.03947956242899242 1.316823813699812 0.002941012374284863
284 535.7809399621966 -44 329.82580081968433 0.035932363778593046 1.3213558566553443 0.010437431216765242
285 531.6295349746149 -44 345.87809284739467 0.03334119091869276 1.3220125766498778 0.020506685166063687
286 527.1986111414029 -44 361.8554880261492 0.028127346228327084 1.3175724875873365 0.03221375898783112
287 522.4895181648837 -44 377.75311948659987 0.022481209047971233 1.3051000009647569 0.04988498772804453
288 517.5036904803959 -44 393.56614465620004 0.018952989584703164 1.2788183009610008 0.06726587768004605
