' This table was produced from the 2012 Mass evaluation.
' It contains experimental masses and systematic estimations.
' See kh/Dokumente/Literature/Full-Text-Special/Masses-2012/MakeTable.jbas.
8  23  -164.760863 
9  23  -175.286132 
10  23  -182.970871 
11  23  -186.564333 
12  23  -181.725398 
13  23  -168.721718 
14  23  -150.990441 
7  24  -141.297184 
8  24  -168.952436 
9  24  -179.110964 
10  24  -191.839785 
11  24  -193.523756 
12  24  -198.25702 
13  24  -183.588719 
14  24  -172.014405 
15  24  -148.656411 
7  25  -140.323501 
8  25  -168.176436 
9  25  -183.378299 
10  25  -196.019268 
11  25  -202.534932 
12  25  -205.587539 
13  25  -200.528587 
14  25  -187.002744 
15  25  -170.309729 
8  26  -168.862435 
9  26  -184.148064 
10  26  -201.551334 
11  26  -208.109212 
12  26  -216.680631 
13  26  -211.893851 
14  26  -206.042369 
15  26  -187.146046 
16  26  -170.257699 
8  27  -167.215789 
9  27  -186.254809 
10  27  -203.066272 
11  27  -214.837425 
12  27  -223.124016 
13  27  -224.951803 
14  27  -219.357098 
15  27  -206.912824 
16  27  -188.380016 
8  28  -167.658106 
9  28  -186.034809 
10  28  -206.881844 
11  28  -218.379381 
12  28  -231.62745 
13  28  -232.676903 
14  28  -236.536821 
15  28  -221.40942 
16  28  -209.406128 
17  28  -185.180987 
9  29  -187.401077 
10  29  -207.844929 
11  29  -222.782407 
12  29  -235.282866 
13  29  -242.102352 
14  29  -245.010422 
15  29  -239.285448 
16  29  -224.707058 
17  29  -207.001304 
9  30  -186.986394 
10  30  -211.276474 
11  30  -225.05903 
12  30  -241.635081 
13  30  -247.841459 
14  30  -255.619622 
15  30  -250.604922 
16  30  -243.680974 
17  30  -224.396621 
18  30  -206.567274 
9  31  -187.551711 
10  31  -211.567022 
11  31  -229.344083 
12  31  -243.945008 
13  31  -254.9953 
14  31  -262.207014 
15  31  -262.916172 
16  31  -256.73581 
17  31  -243.977062 
18  31  -224.834591 
10  32  -213.459681 
11  32  -230.866677 
12  32  -249.722795 
13  32  -259.210169 
14  32  -271.406981 
15  32  -270.851822 
16  32  -271.780135 
17  32  -258.316929 
18  32  -246.400259 
19  32  -222.319562 
10  33  -212.532998 
11  33  -233.780652 
12  33  -252.003101 
13  33  -264.651192 
14  33  -275.914938 
15  33  -280.955611 
16  33  -280.421773 
17  33  -274.056909 
18  33  -261.655519 
19  33  -244.446879 
10  34  -213.759315 
11  34  -234.529969 
12  34  -256.713275 
13  34  -267.323177 
14  34  -283.428658 
15  34  -287.23828 
16  34  -291.838929 
17  34  -285.564976 
18  34  -278.720836 
19  34  -260.780196 
20  34  -244.926849 
11  35  -236.050286 
12  35  -257.468155 
13  35  -272.545426 
14  35  -285.903645 
15  35  -295.618691 
16  35  -298.82477 
17  35  -298.209746 
18  35  -291.46127 
19  35  -278.804404 
20  35  -262.061167 
11  36  -236.049603 
12  36  -260.799099 
13  36  -274.446526 
14  36  -292.007886 
15  36  -299.083245 
16  36  -308.713994 
17  36  -306.78954 
18  36  -306.716717 
19  36  -293.119895 
20  36  -281.371634 
21  36  -258.787137 
11  37  -236.88992 
12  37  -260.961573 
13  37  -278.658664 
14  37  -294.280167 
15  37  -305.899639 
16  37  -313.017597 
17  37  -317.100362 
18  37  -315.504142 
19  37  -308.574346 
20  37  -296.127867 
21  37  -278.725454 
12  38  -263.247891 
13  38  -280.329685 
14  38  -299.927496 
15  38  -309.644407 
16  38  -321.053691 
17  38  -323.208245 
18  38  -327.342631 
19  38  -320.646218 
20  38  -313.121618 
21  38  -294.826771 
22  38  -278.832425 
12  39  -263.118208 
13  39  -283.614861 
14  39  -301.508162 
15  39  -315.875441 
16  39  -325.426167 
17  39  -331.281667 
18  39  -333.941318 
19  39  -333.723972 
20  39  -326.417137 
21  39  -312.524798 
22  39  -295.371742 
12  40  -264.859525 
13  40  -284.709178 
14  40  -306.470153 
15  40  -319.19191 
16  40  -333.172984 
17  40  -337.110605 
18  40  -343.81034 
19  40  -341.523591 
20  40  -342.052138 
21  40  -326.946741 
22  40  -314.491445 
23  40  -292.972712 
13  41  -286.865495 
14  41  -307.851481 
15  41  -324.168569 
16  41  -337.415032 
17  41  -344.931298 
18  41  -349.909267 
19  41  -351.618959 
20  41  -350.414956 
21  41  -343.137134 
22  41  -329.409913 
23  41  -312.734029 
13  42  -287.987812 
14  42  -311.480466 
15  42  -326.25038 
16  42  -344.115519 
17  42  -350.608416 
18  42  -359.335754 
19  42  -359.152759 
20  42  -361.895629 
21  42  -354.687183 
22  42  -346.888356 
23  42  -328.621346 
24  42  -313.978 
13  43  -288.95213 
14  43  -313.012783 
15  43  -330.65161 
16  43  -346.744549 
17  43  -358.08937 
18  43  -364.994205 
19  43  -368.777439 
20  43  -369.828518 
21  43  -366.825457 
22  43  -359.176094 
23  43  -346.98902 
24  43  -330.591317 
14  44  -315.6721 
15  44  -332.960753 
16  44  -351.824641 
17  44  -362.44779 
18  44  -373.728969 
19  44  -376.054859 
20  44  -380.959678 
21  44  -376.524652 
22  44  -375.474897 
23  44  -361.260361 
24  44  -349.998634 
25  44  -328.919287 
14  45  -315.043417 
15  45  -336.151071 
16  45  -354.681313 
17  45  -368.269124 
18  45  -378.897827 
19  45  -384.960322 
20  45  -388.37449 
21  45  -387.851168 
22  45  -385.006765 
23  45  -377.095847 
24  45  -363.94775 
25  45  -348.783605 
26  45  -329.437258 
15  46  -336.761388 
16  46  -358.726041 
17  46  -371.791024 
18  46  -386.92911 
19  46  -391.829925 
20  46  -398.772051 
21  46  -396.611807 
22  46  -398.195957 
23  46  -390.361217 
24  46  -381.977799 
25  46  -364.678922 
26  46  -350.352575 
15  47  -338.376705 
16  47  -359.429358 
17  47  -376.149012 
18  47  -390.480676 
19  47  -400.199294 
20  47  -406.048425 
21  47  -407.258255 
22  47  -407.076679 
23  47  -403.363733 
24  47  -395.136472 
25  47  -382.358681 
26  47  -366.602892 
27  47  -348.382545 
16  48  -362.144675 
17  48  -378.184329 
18  48  -395.780982 
19  48  -404.843112 
20  48  -416.001048 
21  48  -415.497362 
22  48  -418.70333 
23  48  -413.906017 
24  48  -411.468556 
25  48  -397.187987 
26  48  -385.498209 
27  48  -365.433863 
28  48  -349.040516 
16  49  -361.773992 
17  49  -381.048646 
18  49  -398.272299 
19  49  -410.241444 
20  49  -421.147501 
21  49  -425.626332 
22  49  -426.845722 
23  49  -425.461519 
24  49  -422.050913 
25  49  -413.572611 
26  49  -399.904253 
27  49  -384.70118 
28  49  -366.415833 
17  50  -381.835963 
18  50  -402.403616 
19  50  -414.429118 
20  50  -427.508147 
21  50  -431.68409 
22  50  -437.784911 
23  50  -434.795739 
24  50  -435.051246 
25  50  -426.634422 
26  50  -417.713474 
27  50  -400.224497 
28  50  -386.56015 
17  51  -383.86228 
18  51  -403.422933 
19  51  -419.288626 
20  51  -432.328769 
21  51  -438.436708 
22  51  -444.157405 
23  51  -445.846885 
24  51  -444.311908 
25  51  -440.322002 
26  51  -431.498491 
27  51  -417.855957 
28  51  -402.669467 
18  52  -406.59525 
19  52  -421.386904 
20  52  -438.324566 
21  52  -443.445717 
22  52  -451.965709 
23  52  -453.158129 
24  52  -456.35026 
25  52  -450.856678 
26  52  -447.699771 
27  52  -432.575131 
28  52  -421.276784 
29  52  -400.085438 
18  53  -406.906567 
19  53  -424.596221 
20  53  -440.589874 
21  53  -449.457948 
22  53  -457.398172 
23  53  -461.635826 
24  53  -464.289382 
25  53  -462.910186 
26  53  -458.385529 
27  53  -449.315075 
28  53  -435.504926 
29  53  -419.445755 
19  54  -425.988538 
20  54  -444.982191 
21  54  -453.020834 
22  54  -464.236551 
23  54  -467.749259 
24  54  -474.008502 
25  54  -471.848982 
26  54  -471.763979 
27  54  -462.737085 
28  54  -453.168336 
29  54  -434.904072 
30  54  -419.796725 
19  55  -428.349855 
20  55  -446.625509 
21  55  -457.469671 
22  55  -468.378345 
23  55  -475.072089 
24  55  -480.254765 
25  55  -482.075501 
26  55  -481.062066 
27  55  -476.82834 
28  55  -467.35196 
29  55  -452.869788 
30  55  -435.375043 
19  56  -429.202172 
20  56  -450.244826 
21  56  -460.295479 
22  56  -473.987454 
23  56  -480.122888 
24  56  -488.498684 
25  56  -489.345938 
26  56  -492.259168 
27  56  -486.910197 
28  56  -483.994962 
29  56  -467.543706 
30  56  -454.10236 
31  56  -432.063013 
20  57  -451.292143 
21  57  -464.342796 
22  57  -476.721057 
23  57  -486.299492 
24  57  -493.812895 
25  57  -497.992541 
26  57  -499.905243 
27  57  -498.286665 
28  57  -494.242589 
29  57  -484.685276 
30  57  -469.140677 
31  57  -451.46133 
20  58  -454.40846 
21  58  -466.583113 
22  58  -482.036767 
23  58  -490.461919 
24  58  -501.194799 
25  58  -504.405287 
26  58  -509.949847 
27  58  -506.859592 
28  58  -506.45884 
29  58  -497.115474 
30  58  -486.964147 
31  58  -467.375647 
32  58  -450.814301 
21  59  -470.08043 
22  59  -484.640084 
23  59  -496.045752 
24  59  -505.322881 
25  59  -512.174364 
26  59  -516.530861 
27  59  -517.31347 
28  59  -515.458122 
29  59  -509.87739 
30  59  -499.952266 
31  59  -485.926964 
32  59  -467.482618 
21  60  -471.901747 
22  60  -489.395401 
23  60  -499.52701 
24  60  -512.006584 
25  60  -517.688299 
26  60  -525.350389 
27  60  -524.805388 
28  60  -526.845854 
29  60  -519.935526 
30  60  -514.98236 
31  60  -499.810281 
32  60  -486.852935 
33  60  -464.162588 
21  61  -474.990065 
22  61  -491.486718 
23  61  -504.8628 
24  61  -516.029114 
25  61  -524.5338 
26  61  -530.929826 
27  61  -534.124608 
28  61  -534.66596 
29  61  -531.646126 
30  61  -525.228636 
31  61  -515.232141 
32  61  -501.044252 
33  61  -484.119905 
22  62  -495.776035 
23  62  -507.903688 
24  62  -522.540303 
25  62  -529.343995 
26  62  -538.958697 
27  62  -540.722126 
28  62  -545.261818 
29  62  -540.520575 
30  62  -538.118774 
31  62  -528.155362 
32  62  -517.285569 
33  62  -499.186222 
22  63  -497.103352 
23  63  -512.492006 
24  63  -525.438773 
25  63  -535.821365 
26  63  -543.787587 
27  63  -549.220618 
28  63  -552.099594 
29  63  -551.384224 
30  63  -547.23569 
31  63  -540.787325 
32  63  -530.379102 
33  63  -516.30254 
23  64  -514.741323 
24  64  -531.246976 
25  64  -539.994663 
26  64  -551.192827 
27  64  -555.232824 
28  64  -561.757068 
29  64  -559.300337 
30  64  -559.097685 
31  64  -551.144301 
32  64  -545.844699 
33  64  -530.398857 
34  64  -516.89351 
23  65  -518.28564 
24  65  -533.841293 
25  65  -546.044285 
26  65  -555.516092 
27  65  -562.697451 
28  65  -567.855149 
29  65  -569.211017 
30  65  -567.077012 
31  65  -563.040195 
32  65  -556.078736 
33  65  -545.755225 
34  65  -531.196827 
23  66  -520.320957 
24  66  -538.46661 
25  66  -549.898651 
26  66  -562.433757 
27  66  -567.992103 
28  66  -576.807509 
29  66  -576.276947 
30  66  -578.135593 
31  66  -572.178246 
32  66  -569.27887 
33  66  -558.914568 
34  66  -547.475144 
24  67  -540.482927 
25  67  -554.529581 
26  67  -566.505764 
27  67  -574.976663 
28  67  -582.615221 
29  67  -585.408973 
30  67  -585.187915 
31  67  -583.404397 
32  67  -578.401159 
33  67  -571.548033 
34  67  -560.75875 
35  67  -546.324115 
24  68  -544.949244 
25  68  -557.589898 
26  68  -572.3339 
27  68  -579.649926 
28  68  -590.407672 
29  68  -591.728545 
30  68  -595.386011 
31  68  -591.682564 
32  68  -590.793261 
33  68  -581.926644 
34  68  -576.439219 
35  68  -559.908432 
25  69  -561.898215 
26  69  -575.637868 
27  69  -585.966607 
28  69  -594.993823 
29  69  -599.969041 
30  69  -601.868081 
31  69  -601.995934 
32  69  -598.986443 
33  69  -594.215605 
34  69  -586.755802 
35  69  -575.65022 
36  69  -561.191402 
25  70  -564.650532 
26  70  -580.961185 
27  70  -590.788192 
28  70  -602.300352 
29  70  -605.280518 
30  70  -611.086508 
31  70  -609.649583 
32  70  -610.518941 
33  70  -603.516594 
34  70  -600.322304 
35  70  -589.035686 
36  70  -577.775719 
25  71  -568.706849 
26  71  -583.722502 
27  71  -596.310081 
28  71  -606.564037 
29  71  -613.086589 
30  71  -616.921891 
31  71  -618.949867 
32  71  -617.93488 
33  71  -615.139133 
34  71  -609.610237 
35  71  -602.183801 
36  71  -591.226242 
37  71  -576.42069 
26  72  -588.89682 
27  72  -599.795473 
28  72  -613.455187 
29  72  -618.229778 
30  72  -625.809919 
31  72  -625.470343 
32  72  -628.685641 
33  72  -623.547191 
34  72  -622.403227 
35  72  -612.820021 
36  72  -606.910929 
37  72  -590.305007 
26  73  -591.482137 
27  73  -604.97879 
28  73  -617.408596 
29  73  -625.505534 
30  73  -631.329152 
31  73  -634.652739 
32  73  -635.46858 
33  73  -634.34146 
34  73  -630.833752 
35  73  -625.471602 
36  73  -617.593421 
37  73  -606.341324 
38  73  -591.426978 
26  74  -596.171454 
27  74  -608.617107 
28  74  -623.827761 
29  74  -630.595619 
30  74  -639.563779 
31  74  -641.074338 
32  74  -645.664816 
33  74  -642.320083 
34  74  -642.890883 
35  74  -635.183583 
36  74  -631.444822 
37  74  -620.246626 
38  74  -608.375295 
27  75  -613.325424 
28  75  -627.689078 
29  75  -637.132072 
30  75  -644.437293 
31  75  -649.560618 
32  75  -652.170656 
33  75  -652.565535 
34  75  -650.918479 
35  75  -647.07377 
36  75  -641.507928 
37  75  -633.620652 
38  75  -622.238306 
27  76  -616.394741 
28  76  -633.124395 
29  76  -641.708033 
30  76  -652.252718 
31  76  -655.463994 
32  76  -661.597897 
33  76  -659.894034 
34  76  -662.072265 
35  76  -656.327038 
36  76  -654.269759 
37  76  -644.952356 
38  76  -637.938567 
39  76  -621.509582 
28  77  -636.332712 
29  77  -647.315365 
30  77  -656.810214 
31  77  -663.231016 
32  77  -667.669188 
33  77  -669.590298 
34  77  -669.491117 
35  77  -667.344091 
36  77  -663.496381 
37  77  -657.375084 
38  77  -649.565682 
39  77  -637.758899 
28  78  -641.787029 
29  78  -651.37215 
30  78  -663.57557 
31  78  -669.015939 
32  78  -676.389696 
33  78  -676.562257 
34  78  -679.988858 
35  78  -675.632728 
36  78  -675.577833 
37  78  -667.551328 
38  78  -663.007504 
39  78  -651.578216 
40  78  -639.57087 
28  79  -643.438346 
29  79  -656.845 
30  79  -667.595947 
31  79  -675.928984 
32  79  -682.125554 
33  79  -685.452682 
34  79  -686.951691 
35  79  -686.319975 
36  79  -683.91185 
37  79  -679.490212 
38  79  -673.381769 
39  79  -665.479423 
40  79  -653.399187 
29  80  -659.448317 
30  80  -673.883582 
31  80  -680.67629 
32  80  -690.205582 
33  80  -692.10239 
34  80  -696.865061 
35  80  -694.212251 
36  80  -695.434203 
37  80  -688.934011 
38  80  -686.287677 
39  80  -676.340754 
40  80  -669.928547 
29  81  -662.878634 
30  81  -676.50595 
31  81  -687.151895 
32  81  -695.03328 
33  81  -700.492561 
34  81  -703.565908 
35  81  -704.370205 
36  81  -703.307022 
37  81  -700.286524 
38  81  -695.575639 
39  81  -688.976894 
40  81  -680.879212 
41  81  -668.647475 
29  82  -664.829951 
30  82  -680.984604 
31  82  -690.525976 
32  82  -702.227977 
33  82  -706.133653 
34  82  -712.842137 
35  82  -711.963148 
36  82  -714.273843 
37  82  -709.088981 
38  82  -708.128877 
39  82  -699.399447 
40  82  -694.497138 
41  82  -681.972792 
30  83  -683.186921 
31  83  -694.923697 
32  83  -705.860662 
33  83  -713.771204 
34  83  -718.660102 
35  83  -721.550589 
36  83  -721.744873 
37  83  -720.043124 
38  83  -716.987754 
39  83  -711.612326 
40  83  -704.535968 
41  83  -696.253622 
42  83  -683.746762 
30  84  -686.930238 
31  84  -698.020892 
32  84  -711.103972 
33  84  -718.026758 
34  84  -727.338573 
35  84  -728.391589 
36  84  -732.265494 
37  84  -728.802772 
38  84  -728.911021 
39  84  -721.372595 
40  84  -718.117305 
41  84  -706.935426 
42  84  -699.634079 
30  85  -688.431556 
31  85  -701.873209 
32  85  -714.150281 
33  85  -723.433659 
34  85  -731.875804 
35  85  -737.255291 
36  85  -739.377806 
37  85  -739.282459 
38  85  -737.436059 
39  85  -733.392559 
40  85  -727.942114 
41  85  -720.265418 
42  85  -710.713148 
43  85  -698.45505 
31  86  -704.336526 
32  86  -718.858179 
33  86  -727.277975 
34  86  -738.036652 
35  86  -742.383391 
36  86  -749.234458 
37  86  -747.933456 
38  86  -748.927299 
39  86  -742.904952 
40  86  -740.808059 
41  86  -731.189939 
42  86  -725.384957 
43  86  -711.789367 
31  87  -707.531843 
32  87  -721.247497 
33  87  -732.005056 
34  87  -742.030927 
35  87  -748.714133 
36  87  -754.749631 
37  87  -757.855553 
38  87  -757.35545 
39  87  -754.711413 
40  87  -750.257257 
41  87  -744.001676 
42  87  -736.230839 
43  87  -726.253728 
44  87  -713.713337 
32  88  -725.378814 
33  88  -735.178467 
34  88  -747.560315 
35  88  -753.609732 
36  88  -761.802712 
37  88  -763.938075 
38  88  -768.468085 
39  88  -764.063138 
40  88  -762.61037 
41  88  -754.375681 
42  88  -750.103891 
43  88  -738.316315 
44  88  -730.251654 
32  89  -727.041131 
33  89  -739.327784 
34  89  -750.739828 
35  89  -759.239353 
36  89  -766.718528 
37  89  -771.112637 
38  89  -774.826801 
39  89  -775.544856 
40  89  -771.929748 
41  89  -766.896406 
42  89  -760.503599 
43  89  -752.101166 
44  89  -742.030972 
45  89  -729.171625 
32  90  -730.604448 
33  90  -741.931101 
34  90  -755.618972 
35  90  -763.036705 
36  90  -773.213311 
37  90  -776.836445 
38  90  -782.638285 
39  90  -782.401882 
40  90  -783.898233 
41  90  -777.00455 
42  90  -773.732868 
43  90  -763.502321 
44  90  -756.879081 
45  90  -743.171942 
33  91  -745.568418 
34  91  -758.228072 
35  91  -768.215018 
36  91  -777.299343 
37  91  -783.288158 
38  91  -788.413091 
39  91  -790.330216 
40  91  -791.09215 
41  91  -789.052221 
42  91  -783.840011 
43  91  -776.835205 
44  91  -768.306124 
45  91  -758.080259 
46  91  -744.778913 
33  92  -747.724735 
34  92  -762.685389 
35  92  -771.411847 
36  92  -783.166015 
37  92  -788.386873 
38  92  -795.699394 
39  92  -796.86671 
40  92  -799.726939 
41  92  -796.938708 
42  92  -796.510443 
43  92  -787.845961 
44  92  -782.439124 
45  92  -770.354663 
46  92  -761.64323 
34  93  -764.748706 
35  93  -776.220697 
36  93  -786.604007 
37  93  -794.305619 
38  93  -800.989235 
39  93  -804.348629 
40  93  -806.461309 
41  93  -805.769264 
42  93  -804.580253 
43  93  -800.596944 
44  93  -793.425952 
45  93  -784.438693 
46  93  -773.784547 
47  93  -760.1292 
34  94  -768.907023 
35  94  -778.920676 
36  94  -791.887101 
37  94  -798.319772 
38  94  -807.820385 
39  94  -810.545132 
40  94  -814.680844 
41  94  -812.996804 
42  94  -814.258093 
43  94  -809.219999 
44  94  -806.864148 
45  94  -796.405823 
46  94  -788.816911 
47  94  -774.344517 
34  95  -770.63534 
35  95  -783.163994 
36  95  -794.769559 
37  95  -803.722181 
38  95  -812.168205 
39  95  -817.474926 
40  95  -821.142818 
41  95  -821.483971 
42  95  -821.627191 
43  95  -819.154327 
44  95  -815.808371 
45  95  -809.910133 
46  95  -800.751846 
47  95  -789.601834 
48  95  -775.853488 
35  96  -785.627311 
36  96  -799.761642 
37  96  -807.253978 
38  96  -818.047126 
39  96  -822.676517 
40  96  -828.997188 
41  96  -828.377058 
42  96  -830.781511 
43  96  -827.025923 
44  96  -826.502314 
45  96  -819.327314 
46  96  -815.040657 
47  96  -802.587786 
48  96  -792.866805 
35  97  -789.590628 
36  97  -802.176772 
37  97  -812.490056 
38  97  -821.770802 
39  97  -828.53342 
40  97  -834.572312 
41  97  -836.449636 
42  97  -837.602761 
43  97  -836.495706 
44  97  -834.613811 
45  97  -830.308465 
46  97  -824.735657 
47  97  -816.973311 
48  97  -805.819122 
49  97  -791.771775 
35  98  -792.054945 
36  98  -807.135598 
37  98  -816.360585 
38  98  -827.685881 
39  98  -832.778148 
40  98  -840.987726 
41  98  -842.44323 
42  98  -846.245361 
43  98  -843.779297 
44  98  -844.79059 
45  98  -838.958591 
46  98  -836.322107 
47  98  -827.285201 
48  98  -821.072854 
49  98  -806.550092 
36  99  -809.654915 
37  99  -821.318972 
38  99  -831.843164 
39  99  -839.204578 
40  99  -845.390955 
41  99  -849.315977 
42  99  -852.170806 
43  99  -852.746265 
44  99  -852.258981 
45  99  -849.43279 
46  99  -845.253688 
47  99  -839.002576 
48  99  -831.438878 
49  99  -822.10141 
50  99  -807.887063 
36  100  -814.019232 
37  100  -824.731886 
38  100  -837.232685 
39  100  -843.953523 
40  100  -852.219817 
41  100  -854.858833 
42  100  -860.462633 
43  100  -859.510665 
44  100  -861.932306 
45  100  -857.51433 
46  100  -856.370991 
47  100  -848.499379 
48  100  -843.773669 
49  100  -833.109699 
50  100  -825.297352 
36  101  -816.16655 
37  101  -829.068203 
38  101  -841.035849 
39  101  -849.758503 
40  101  -857.079913 
41  101  -862.014807 
42  101  -865.860873 
43  101  -867.90318 
44  101  -868.734354 
45  101  -867.408256 
46  101  -864.645741 
47  101  -859.76711 
48  101  -853.486845 
49  101  -845.482044 
50  101  -836.391322 
37  102  -832.03452 
38  102  -845.903539 
39  102  -853.936193 
40  102  -863.574242 
41  102  -867.508733 
42  102  -873.986249 
43  102  -874.204029 
44  102  -877.953994 
45  102  -874.849175 
46  102  -875.217397 
47  102  -868.750588 
48  102  -865.381241 
49  102  -855.633106 
50  102  -849.090759 
37  103  -836.006837 
38  103  -849.038491 
39  103  -859.291909 
40  103  -867.873243 
41  103  -874.29455 
42  103  -879.453887 
43  103  -882.306646 
44  103  -884.186048 
45  103  -884.168116 
46  103  -882.84275 
47  103  -879.375661 
48  103  -874.44502 
49  103  -867.640193 
50  103  -859.197846 
51  103  -847.623985 
38  104  -853.793808 
39  104  -862.969461 
40  104  -873.853344 
41  104  -879.16595 
42  104  -886.914334 
43  104  -888.28326 
44  104  -893.087462 
45  104  -891.167073 
46  104  -892.824011 
47  104  -887.76301 
48  104  -885.832578 
49  104  -877.264659 
50  104  -871.926689 
51  104  -858.687846 
38  105  -856.369125 
39  105  -867.798778 
40  105  -877.665394 
41  105  -885.323997 
42  105  -891.972973 
43  105  -896.140339 
44  105  -898.99756 
45  105  -900.133249 
46  105  -899.918111 
47  105  -897.788833 
48  105  -894.269496 
49  105  -888.793883 
50  105  -881.708952 
51  105  -871.604709 
52  105  -859.617782 
38  106  -860.620442 
39  106  -871.101095 
40  106  -883.173749 
41  106  -889.683085 
42  106  -898.841874 
43  106  -901.694093 
44  106  -907.458746 
45  106  -906.715804 
46  106  -909.479073 
47  106  -905.731584 
48  106  -905.138991 
49  106  -897.832641 
50  106  -893.795963 
51  106  -882.133227 
52  106  -873.096277 
38  107  -862.801759 
39  107  -875.483412 
40  107  -886.606066 
41  107  -895.274819 
42  107  -903.33028 
43  107  -908.737928 
44  107  -913.068179 
45  107  -915.289188 
46  107  -916.015503 
47  107  -915.267235 
48  107  -913.068541 
49  107  -908.860194 
50  107  -903.025827 
51  107  -894.384475 
52  107  -883.485236 
53  107  -871.74056 
39  108  -878.487729 
40  108  -891.761383 
41  108  -899.172001 
42  108  -909.606038 
43  108  -913.982088 
44  108  -920.938314 
45  108  -921.52857 
46  108  -925.238664 
47  108  -922.538645 
48  108  -923.402161 
49  108  -917.487204 
50  108  -914.65486 
51  108  -904.2479 
52  108  -896.801895 
53  108  -882.884406 
39  109  -882.462047 
40  109  -894.6727 
41  109  -904.317284 
42  109  -913.587472 
43  109  -920.413385 
44  109  -926.086665 
45  109  -929.567892 
46  109  -931.392252 
47  109  -931.723157 
48  109  -930.72529 
49  109  -927.926512 
50  109  -923.287148 
51  109  -916.124941 
52  109  -906.806931 
53  109  -895.982377 
54  109  -883.696475 
40  110  -899.437017 
41  110  -907.90467 
42  110  -919.535436 
43  110  -925.236418 
44  110  -933.492206 
45  110  -935.468262 
46  110  -940.188464 
47  110  -938.532352 
48  110  -940.641009 
49  110  -935.980663 
50  110  -934.569534 
51  110  -925.394937 
52  110  -919.392681 
53  110  -906.844686 
54  110  -897.516751 
40  111  -902.182334 
41  111  -912.714988 
42  111  -922.995315 
43  111  -931.297829 
44  111  -938.276132 
45  111  -943.015259 
46  111  -945.914764 
47  111  -947.362187 
48  111  -947.61664 
49  111  -945.972116 
50  111  -942.738386 
51  111  -936.853257 
52  111  -928.821652 
53  111  -919.405636 
54  111  -908.062019 
40  112  -906.503651 
41  112  -916.185305 
42  112  -928.592958 
43  112  -935.601666 
44  112  -945.192976 
45  112  -948.514803 
46  112  -954.321402 
47  112  -953.800942 
48  112  -957.010683 
49  112  -953.643603 
50  112  -953.526175 
51  112  -945.686803 
