 21    27   -0.044    0.001 
 21    28   -0.008    0 
 21    29   -0.035    0 
 21    30   -0.026    0 
 21    31   -0.035    0 
 21    32   -0.052    0.016 
 21    33    0.088    0.027 
 21    34   -0.078    0.017 
 21    35   -0.104    0.012 
 21    36   -0.096   -0.005 
 21    37   -0.105   -0.019 
 21    38   -0.079   -0.021 
 21    39   -0.042    0.002 
 21    40   -0.015    0.003 
 21    41   -0.047    0.021 
 21    42    0.053    0.025 
 21    43    0.073    0.051 
 21    44    0.09    0.051 
 21    45    0.116    0.07 
 21    46    0.115    0.038 
 21    47    0.107    0.013 
 21    48    0.089   -0.013 
 21    49    0.062   -0.007 
 21    50    0.053    0.017 
 21    51    0.062    0.041 
 21    52    0.092    0.077 
 21    53    0.091    0.061 
 21    54    0.1    0.036 
 21    55    0.126    0.055 
 22    12    0.444    0.074 
 22    13    0.217    0.181 
 22    14    0    0 
 22    15    0    0 
 22    16    0    0 
 22    17    0    0 
 22    18    0    0 
 22    19    0    0 
 22    20    0    0 
 22    21    0    0 
 22    22    0    0 
 22    23    0    0 
 22    24    0    0 
 22    25    0    0 
 22    26    0    0 
 22    27    0    0 
 22    28    0    0 
 22    29    0    0 
 22    30    0    0 
 22    31    0    0 
 22    32    0    0 
 22    33    0.134   -0.009 
 22    34    0.135   -0.018 
 22    35    0.135   -0.033 
 22    36   -0.105   -0.011 
 22    37   -0.105   -0.027 
 22    38   -0.079   -0.029 
 22    39   -0.018    0 
 22    40    0    0 
 22    41   -0.042    0.011 
 22    42    0.027    0 
 22    43    0.062    0.025 
 22    44    0.147    0.108 
 22    45    0.154    0.099 
 22    46    0.152    0.067 
 22    47    0.125    0.014 
 22    48    0.099   -0.021 
 22    49    0.062   -0.014 
 22    50    0.045    0.001 
 22    51    0.062    0.034 
 22    52    0.119    0.105 
 22    53    0.128    0.089 
 22    54    0.144    0.09 
 22    55    0.161    0.084 
 22    56    0.169    0.061 
 22    57    0.233    0.184 
 22    58    0.249    0.168 
 23    13    0.235    0.171 
 23    14    0.216    0.167 
 23    15    0.215    0.106 
 23    16    0.216    0.076 
 23    17    0.17    0.027 
 23    18    0    0 
 23    19    0    0 
 23    20    0    0 
 23    21    0    0 
 23    22    0    0 
 23    23    0    0 
 23    24    0    0 
 23    25    0.197    0.081 
 23    26    0    0 
 23    27    0.107    0.013 
 23    28    0    0 
 23    29    0    0 
 23    30    0    0 
 23    31    0.17    0.052 
 23    32    0.17    0.044 
 23    33    0.18    0.003 
 23    34    0.181   -0.004 
 23    35    0.163   -0.031 
 23    36    0.162   -0.006 
 23    37   -0.13   -0.032 
 23    38   -0.104   -0.034 
 23    39   -0.044   -0.014 
 23    40    0.018    0 
 23    41    0.053    0.017 
 23    42    0.053    0.009 
 23    43    0.155    0.1 
 23    44    0.163    0.11 
 23    45    0.161    0.093 
 23    46    0.169    0.07 
 23    47    0.161    0.043 
 23    48    0.126   -0.011 
 23    49    0.08   -0.006 
 23    50    0.053    0.009 
 23    51    0.089    0.06 
 23    52    0.135    0.097 
 23    53    0.152    0.092 
 23    54    0.16    0.084 
 23    55    0.179    0.072 
 23    56    0.24    0.175 
 23    57    0.247    0.167 
 23    58    0.255    0.152 
 23    59    0.281    0.158 
 23    60    0.29    0.151 
 24    14    0.234    0.139 
 24    15    0.252    0.068 
 24    16    0.273    0.027 
 24    17    0.198    0.006 
 24    18    0    0 
 24    19    0    0 
 24    20    0    0 
 24    21    0    0 
 24    22    0    0 
 24    23    0    0 
 24    24    0    0 
 24    25    0.216    0.067 
 24    26    0    0 
 24    27    0.107    0.004 
 24    28    0    0 
 24    29    0    0 
 24    30    0.18    0.045 
 24    31    0.189    0.029 
 24    32    0.189    0.022 
 24    33    0.199   -0.019 
 24    34    0.199   -0.026 
 24    35    0.172   -0.038 
 24    36    0.181   -0.021 
 24    37    0.32    0.044 
 24    38    0.329    0.047 
 24    39    0.329    0.048 
 24    40    0.018    0 
 24    41    0.053    0.017 
 24    42    0.053    0.009 
 24    43    0.108    0.053 
 24    44    0.161    0.084 
 24    45    0.169    0.077 
 24    46    0.169    0.062 
 24    47    0.161    0.019 
 24    48    0.126   -0.019 
 24    49    0.08   -0.013 
 24    50    0.053    0.001 
 24    51    0.08    0.042 
 24    52    0.142    0.091 
 24    53    0.16    0.085 
 24    54    0.178    0.072 
 24    55    0.196    0.059 
 24    56    0.254    0.152 
 24    57    0.263    0.145 
 24    58    0.271    0.12 
 24    59    0.289    0.144 
 24    60    0.298    0.137 
 24    61    0.298    0.12 
 24    62    0.308    0.096 
 25    15    0.264    0.001 
 25    16    0.275   -0.031 
 25    17    0.237   -0.013 
 25    18    0.18    0.003 
 25    19   -0.008    0 
 25    20    0    0 
 25    21   -0.008    0 
 25    22    0    0 
 25    23    0.207    0.082 
 25    24    0.216    0.067 
 25    25    0.225    0.044 
 25    26    0.197    0.03 
 25    27    0.143    0.016 
 25    28    0    0 
 25    29    0.134    0.031 
 25    30    0.197    0.039 
 25    31    0.208    0.016 
 25    32    0.217    0.001 
 25    33    0.218   -0.032 
 25    34    0.219   -0.04 
 25    35    0.228   -0.039 
 25    36    0.237   -0.022 
 25    37    0.311    0.015 
 25    38    0.311    0.016 
 25    39    0.321    0.019 
 25    40    0.282    0.028 
 25    41    0.282    0.019 
 25    42    0.053    0.009 
 25    43    0.197    0.048 
 25    44    0.161    0.05 
 25    45    0.161    0.059 
 25    46    0.17    0.037 
 25    47    0.161    0.01 
 25    48    0.144   -0.026 
 25    49    0.089   -0.013 
 25    50    0.053    0.001 
 25    51    0.089    0.036 
 25    52    0.143    0.065 
 25    53    0.161    0.059 
 25    54    0.179    0.047 
 25    55    0.197    0.033 
 25    56    0.208    0.02 
 25    57    0.243    0.074 
 25    58    0.272    0.086 
 25    59    0.28    0.105 
 25    60    0.307    0.113 
 25    61    0.299    0.093 
 25    62    0.309    0.069 
 25    63    0.328    0.059 
 25    64    0.339    0.05 
 26    16    0.271   -0.097 
 26    17    0.221   -0.072 
 26    18    0    0 
 26    19    0    0 
 26    20    0    0 
 26    21    0    0 
 26    22    0    0 
 26    23    0    0 
 26    24    0    0 
 26    25    0.198    0.023 
 26    26    0    0 
 26    27    0.098   -0.005 
 26    28    0    0 
 26    29    0    0 
 26    30    0    0 
 26    31    0.189   -0.003 
 26    32    0.199   -0.019 
 26    33    0.219   -0.048 
 26    34    0.211   -0.057 
 26    35    0.2   -0.069 
 26    36    0.2   -0.052 
 26    37   -0.13   -0.025 
 26    38   -0.087   -0.02 
 26    39   -0.026    0 
 26    40    0.027    0 
 26    41    0.053    0.009 
 26    42    0.045    0.001 
 26    43    0.053    0.009 
 26    44    0.08    0.018 
 26    45    0.142    0.041 
 26    46    0.143    0.016 
 26    47    0.153   -0.016 
 26    48    0.135   -0.043 
 26    49    0.072   -0.022 
 26    50    0.045    0.001 
 26    51    0.062    0.025 
 26    52    0.116    0.054 
 26    53    0.134    0.031 
 26    54    0.17    0.02 
 26    55    0.189    0.007 
 26    56    0.21   -0.005 
 26    57    0.228   -0.018 
 26    58    0.272    0.068 
 26    59    0.28    0.089 
 26    60    0.317    0.1 
 26    61    0.308    0.078 
 26    62    0.309    0.051 
 26    63    0.338    0.046 
 26    64    0.339    0.041 
 26    65    0.331    0.019 
 26    66    0.312   -0.023 
 27    17    0.163   -0.047 
 27    18   -0.19   -0.055 
 27    19   -0.07   -0.021 
 27    20    0    0 
 27    21    0.062    0.01 
 27    22    0    0 
 27    23    0.098    0.004 
 27    24    0.107    0.004 
 27    25    0.134    0.015 
 27    26    0.098   -0.005 
 27    27    0.099   -0.012 
 27    28    0.045   -0.008 
 27    29    0.089    0.003 
 27    30    0.098   -0.005 
 27    31    0.134   -0.002 
 27    32    0.143   -0.008 
 27    33    0.163   -0.031 
 27    34    0.163   -0.04 
 27    35    0.154   -0.049 
 27    36    0.126   -0.035 
 27    37    0.089   -0.021 
 27    38    0.062   -0.014 
 27    39    0.053   -0.007 
 27    40    0.053   -0.007 
 27    41    0.053    0.001 
 27    42    0.053    0.001 
 27    43    0.062    0.001 
 27    44    0.071    0.002 
 27    45    0.115    0.021 
 27    46    0.098   -0.005 
 27    47    0.126   -0.01 
 27    48    0.099   -0.029 
 27    49    0.072   -0.022 
 27    50    0.053   -0.007 
 27    51    0.071    0.01 
 27    52    0.107    0.044 
 27    53    0.107    0.02 
 27    54    0.125    0.015 
 27    55    0.161    0.02 
 27    56    0.171    0.013 
 27    57    0.254    0.019 
 27    58    0.272    0.061 
 27    59    0.299    0.076 
 27    60    0.327    0.077 
 27    61    0.328    0.058 
 27    62    0.329    0.04 
 27    63    0.339    0.037 
 27    64    0.351    0.028 
 27    65    0.331    0.01 
 27    66    0.332   -0.019 
 27    67    0.323   -0.042 
 27    68    0.325   -0.065 
 27    69    0.327   -0.08 
 28    18    0    0 
 28    19   -0.008    0 
 28    20    0    0 
 28    21   -0.008    0 
 28    22    0    0 
 28    23    0    0 
 28    24    0    0 
 28    25    0    0 
 28    26    0    0 
 28    27    0.035    0 
 28    28    0    0 
 28    29   -0.018    0 
 28    30    0    0 
 28    31    0    0 
 28    32    0.027    0 
 28    33   -0.13    0.03 
 28    34   -0.096    0.012 
 28    35   -0.122    0.006 
 28    36   -0.087   -0.005 
 28    37   -0.079   -0.013 
 28    38    0.027    0 
 28    39   -0.018    0 
 28    40    0.018    0 
 28    41   -0.052    0.009 
 28    42    0.027    0 
 28    43    0.045    0.009 
 28    44    0.053    0.009 
 28    45    0.053    0.009 
 28    46    0.053    0.001 
 28    47    0.062    0.001 
 28    48    0.053    0.001 
 28    49    0.053   -0.014 
 28    50    0.027    0 
 28    51    0.053    0.017 
 28    52    0.053    0.017 
 28    53    0.071    0.026 
 28    54    0.062    0.017 
 28    55    0.125    0.039 
 28    56    0.152    0.027 
 28    57   -0.178    0.096 
 28    58    0.29    0.068 
 28    59    0.328    0.06 
 28    60    0.337    0.072 
 28    61    0.348    0.057 
 28    62    0.349    0.04 
 28    63    0.359    0.036 
 28    64    0.361    0.021 
 28    65    0.352    0.001 
 28    66    0.342   -0.014 
 28    67    0.334   -0.034 
 28    68    0.334   -0.052 
 28    69    0.336   -0.076 
 28    70    0.348   -0.098 
 28    71    0.368   -0.084 
 29    19   -0.087   -0.012 
 29    20    0    0 
 29    21   -0.052    0.009 
 29    22    0    0 
 29    23    0.115    0.054 
 29    24    0.115    0.045 
 29    25    0.142    0.041 
 29    26    0.107    0.037 
 29    27    0.107    0.02 
 29    28   -0.035    0 
 29    29    0.107    0.044 
 29    30    0.125    0.046 
 29    31    0.161    0.026 
 29    32    0.152    0.026 
 29    33    0.171   -0.005 
 29    34    0.162   -0.006 
 29    35    0.153   -0.016 
 29    36   -0.156   -0.005 
 29    37   -0.156   -0.014 
 29    38   -0.122   -0.018 
 29    39    0.053    0.017 
 29    40    0.053    0.017 
 29    41    0.062    0.034 
 29    42    0.062    0.025 
 29    43    0.08    0.042 
 29    44    0.088    0.043 
 29    45    0.125    0.046 
 29    46    0.115    0.038 
 29    47    0.125    0.022 
 29    48    0.088    0.019 
 29    49    0.08    0.011 
 29    50    0.053    0.025 
 29    51    0.08    0.051 
 29    52    0.107    0.078 
 29    53    0.125    0.071 
 29    54    0.142    0.058 
 29    55    0.16    0.052 
 29    56    0.161    0.046 
 29    57    0.244    0.052 
 29    58    0.271    0.072 
 29    59    0.279    0.082 
 29    60    0.318    0.084 
 29    61    0.319    0.066 
 29    62    0.319    0.049 
 29    63    0.338    0.047 
 29    64    0.339    0.041 
 29    65    0.331    0.02 
 29    66    0.323   -0.009 
 29    67    0.313   -0.022 
 29    68    0.314   -0.048 
 29    69    0.316   -0.064 
 29    70    0.329   -0.095 
 29    71    0.288   -0.068 
 29    72    0.277   -0.054 
 29    73    0.279   -0.068 
 30    21   -0.035    0.016 
 30    22    0    0 
 30    23    0.197    0.081 
 30    24    0.197    0.055 
 30    25    0.207    0.041 
 30    26    0.18    0.028 
 30    27    0.134    0.022 
 30    28    0   -0.008 
 30    29    0.142    0.048 
 30    30    0.18    0.037 
 30    31    0.208    0.019 
 30    32    0.209    0.003 
 30    33    0.218   -0.022 
 30    34    0.219   -0.031 
 30    35   -0.264    0.031 
 30    36   -0.215    0.005 
 30    37   -0.182   -0.01 
 30    38   -0.156   -0.022 
 30    39   -0.164   -0.028 
 30    40    0.045    0.001 
 30    41    0.053    0.009 
 30    42    0.053    0.009 
 30    43    0.062    0.017 
 30    44    0.125    0.039 
 30    45    0.152    0.05 
 30    46    0.142    0.033 
 30    47    0.152    0.018 
 30    48    0.089    0.003 
 30    49    0.071   -0.007 
 30    50    0.045    0.001 
 30    51    0.08    0.042 
 30    52    0.142    0.082 
 30    53    0.16    0.069 
 30    54    0.169    0.062 
 30    55    0.188    0.05 
 30    56    0.208    0.038 
 30    57    0.224    0.064 
 30    58    0.251    0.077 
 30    59    0.27    0.089 
 30    60    0.279    0.099 
 30    61    0.279    0.082 
 30    62    0.28    0.065 
 30    63    0.3    0.054 
 30    64    0.31    0.041 
 30    65    0.311    0.024 
 30    66    0.293   -0.001 
 30    67    0.294   -0.017 
 30    68    0.295   -0.044 
 30    69    0.316   -0.081 
 30    70    0.329   -0.104 
 30    71    0.277   -0.062 
 30    72    0.257   -0.049 
 30    73    0.259   -0.074 
 30    74    0.219   -0.039 
 30    75    0.191   -0.026 
 31    22    0    0 
 31    23    0.197    0.055 
 31    24    0.207    0.032 
 31    25    0.217    0.017 
 31    26    0.208    0.007 
 31    27    0.17    0.011 
 31    28    0   -0.008 
 31    29    0.18    0.021 
 31    30    0.209    0.011 
 31    31    0.218   -0.005 
 31    32    0.218   -0.014 
 31    33    0.219   -0.04 
 31    34    0.219   -0.04 
 31    35   -0.281    0.027 
 31    36    0.228   -0.039 
 31    37   -0.233   -0.009 
 31    38   -0.215   -0.013 
 31    39   -0.207   -0.03 
 31    40   -0.207   -0.03 
 31    41   -0.215   -0.036 
 31    42    0.071    0.01 
 31    43    0.098    0.019 
 31    44    0.152    0.025 
 31    45    0.161    0.035 
 31    46    0.161    0.019 
 31    47    0.162    0.002 
 31    48    0.143   -0.017 
 31    49    0.089   -0.013 
 31    50    0.053    0.009 
 31    51    0.088    0.036 
 31    52    0.152    0.058 
 31    53    0.16    0.051 
 31    54    0.169    0.046 
 31    55    0.198    0.026 
 31    56    0.209    0.012 
 31    57    0.227    0.007 
 31    58    0.244    0.041 
 31    59    0.279    0.115 
 31    60    0.307    0.123 
 31    61    0.346    0.106 
 31    62    0.346    0.098 
 31    63    0.347    0.073 
 31    64    0.319    0.05 
 31    65    0.302    0.01 
 31    66    0.294   -0.019 
 31    67    0.295   -0.035 
 31    68    0.285   -0.055 
 31    69    0.298   -0.077 
 31    70    0.309   -0.1 
 31    71    0.278   -0.08 
 31    72    0.258   -0.066 
 31    73    0.249   -0.077 
 31    74    0.241   -0.087 
 31    75    0.201   -0.049 
 31    76   -0.171   -0.08 
 31    77   -0.161   -0.081 
 32    23    0.207    0.041 
 32    24    0.217    0.017 
 32    25    0.226    0.003 
 32    26    0.218   -0.016 
 32    27    0.181   -0.013 
 32    28   -0.104    0.019 
 32    29    0.18    0.014 
 32    30    0.218   -0.004 
 32    31    0.219   -0.021 
 32    32    0.219   -0.039 
 32    33    0.229   -0.055 
 32    34    0.229   -0.065 
 32    35   -0.299    0.018 
 32    36   -0.275    0.003 
 32    37   -0.25   -0.012 
 32    38   -0.241   -0.014 
 32    39   -0.215   -0.036 
 32    40   -0.224   -0.034 
 32    41   -0.224   -0.041 
 32    42   -0.224   -0.041 
 32    43    0.089    0.011 
 32    44    0.143    0.008 
 32    45    0.153    0.017 
 32    46    0.153    0 
 32    47    0.162   -0.014 
 32    48    0.144   -0.033 
 32    49    0.089   -0.013 
 32    50    0.053    0.001 
 32    51    0.088    0.027 
 32    52    0.142    0.041 
 32    53    0.161    0.035 
 32    54    0.17    0.021 
 32    55    0.198    0.009 
